17.9611;47.0121
19.2309;47.342
19.2358;47.3429
16.9903;46.6711
20.4133;47.9715
20.4153;47.9726
20.9155;48.3702
20.859;48.1121
20.35828;46.215284
16.8625;47.6192
16.8823;47.6194
16.8704;47.5932
16.8741;47.5905
18.9139;46.5263
20.4911;46.3203
20.4944894;46.3205362
21.3607;47.2875
21.0896;48.3251
21.0854;48.3201
19.1965;47.6142
19.1654;47.5812
19.1968;47.606
19.1931;47.6094
19.1944;47.6178
19.1818;47.6273
19.1825;47.6265
19.1857;47.6246
19.1974;47.607
21.1044;48.4336
22.0565;47.6013
19.7222;46.7419
18.884195;47.406329
20.4173;47.7503
20.4102;47.7475
20.4178;47.7492
20.417653513015374;47.75101695
20.6005;46.671
20.598;46.6661
17.123227;46.518544
17.1237;46.5198
19.3886;47.8484
19.5594;47.621
17.7626;46.6229
17.1224;46.5873
21.1742;48.4169
18.633;47.2074
18.6071;47.1877
21.5642;48.169
22.4593;47.9352
21.9482;48.1493
22.4461;48.1988
16.7865;46.7655
16.990275;46.605388
16.9885;46.6027
17.0198;47.2112
20.855987;46.6001974
18.9038;46.4941
16.7445;46.9681
21.1623196;48.3156513
19.3475;47.5988
19.3461;47.5999
19.3605;47.591
19.3491;47.5999
19.3534;47.6097
19.3463;47.6001
19.3442;47.5987
19.3435;47.5979
19.3502;47.6
19.328;47.5908
19.3443;47.5883
19.348;47.5979
19.3514;47.6134
19.3473;47.6056
17.1857;47.0209
21.1931;48.2359
19.5277;47.3616
19.528;47.3629
18.1361;45.9695
19.2144;47.3871
19.2131;47.3819
19.2211;47.3771
19.2097;47.3862
19.2074;47.3884
19.2137;47.3929
19.2179;47.3902
19.2189;47.3892
19.2188;47.3896
19.231;47.3814
17.2852;46.7726
17.2892;46.7694
17.3281;47.0445
19.3989;47.4118
19.4099;47.4227
19.4095;47.4192
19.3933;47.4199
19.4022;47.4301
19.3938;47.429
19.9269;47.7824
19.932;47.774
19.9395;47.7727
19.9304;47.7835
19.9346;47.7828
19.9295;47.7849
19.9251;47.7826
19.9326;47.7856
19.9274;47.7828
19.9224;47.7779
19.9223;47.775
19.9255;47.7858
19.911;47.7689
19.9127;47.744
19.9248;47.7394
19.7853;47.8171
19.9353;47.8189
19.9302;47.8185
19.8634;47.8123
19.8672;47.8105
17.6335;47.6841
17.6337;47.6868
17.6326;47.6865
17.6371;47.6858
17.6329;47.6877
17.6338;47.686
17.6347;47.6848
17.6388;47.6811
17.6446;47.6889
17.6337;47.666
17.7414;47.6937
17.6578;47.676
17.6527;47.6757
17.6086;47.6309
17.6298;47.6979
17.6109;47.6337
17.645;47.6773
17.6452;47.6773
17.6375;47.6813
17.6392;47.6655
21.6335;48.205
18.6941;46.636
17.0209;47.4913
17.7519;47.5779
22.4433;47.9263
17.6391;47.6163
17.6358;47.6277
17.6554;47.6051
17.5768;47.7413
17.5812;47.7434
21.2722;46.6448
21.2785;46.6598
21.2696;46.6436
21.2784;46.6451
21.2758;46.6451
21.2652;46.6397
21.2692455;46.6418064
