8767;Zala;Alsórajk;Szabadság utca 98.;Zsuppán Etelka;46.6711;16.9903;Hétfő 06:00-18:00|Kedd 06:00-18:00|Szerda 06:00-18:00|Csütörtök 06:00-18:00|Péntek 06:00-18:00|Szombat 06:00-14:00|Vasárnap 07:00-10:00
8973;Zala;Alsószenterzsébet;Ady Endre utca 34.;Némethné Kovács Csilla Andrea;46.7161;16.5141;Hétfő 08:00-22:00|Kedd 08:00-22:00|Szerda 08:00-22:00|Csütörtök 08:00-22:00|Péntek 08:00-22:00|Szombat 08:00-12:00|Vasárnap 08:00-12:00
4546;Szabolcs-Szatmár-Bereg;Anarcs;Ady Endre út 5.;Nyírség Gold Trafik Bt.;48.1772;22.1004;Hétfő 06:00-18:00|Kedd 06:00-18:00|Szerda 06:00-18:00|Csütörtök 06:00-18:00|Péntek 06:00-18:00|Szombat 06:00-13:00|Vasárnap 06:00-10:00
8675;Somogy;Andocs;Ady Endre utca 5.;Bodakos Ferencné és Társa Bt.;46.6504;17.9259;Hétfő 06:00-14:00|Kedd 06:00-14:00|Szerda 06:00-14:00|Csütörtök 06:00-14:00|Péntek 06:00-14:00|Szombat 08:00-12:00
3399;Heves;Andornaktálya;II Rákóczi Ferenc út 285.;Bán Istvánné;47.8396;20.4148;Hétfő 06:00-17:30|Kedd 06:00-17:30|Szerda 06:00-17:30|Csütörtök 06:00-17:30|Péntek 06:00-17:30|Szombat 06:00-12:00
3399;Heves;Andornaktálya;II. Rákóczi Ferenc út 107.;Silver-Vik Trafik Bt.;47.8396;20.4148;Hétfő 06:00-17:30|Kedd 06:00-17:30|Szerda 06:00-17:30|Csütörtök 06:00-17:30|Péntek 06:00-17:30|Szombat 06:00-12:00
2529;Komárom-Esztergom;Annavölgy;Fő tér 2.;Ludman Katalin;47.6962733;18.66740470313203;Hétfő 06:00-18:00|Kedd 06:00-18:00|Szerda 06:00-18:00|Csütörtök 06:00-18:00|Péntek 06:00-18:00|Szombat 05:00-13:00|Vasárnap 07:00-11:00
8477;Veszprém;Apácatorna;Kossuth utca 32.;Molnár József Csongor;47.1138;17.2945;Hétfő 08:00-20:00|Kedd 08:00-20:00|Szerda 08:00-20:00|Csütörtök 08:00-20:00|Péntek 08:00-20:00|Szombat 08:00-20:00|Vasárnap 08:00-20:00
4553;Szabolcs-Szatmár-Bereg;Apagy;Béke utca 17. em. A.;Bartusné Kovács Anita;47.9613;21.9316;Hétfő 06:00-19:00|Kedd 06:00-19:00|Szerda 06:00-19:00|Csütörtök 06:00-19:00|Péntek 06:00-19:00|Szombat 06:00-19:00|Vasárnap 07:00-19:00
7720;Baranya;Apátvarasd;Dózsa György utca 2.;Dr. Haraszti és Társa Bt.;46.1586;18.4214;Hétfő 06:30-18:30|Kedd 06:30-18:30|Szerda 06:30-18:30|Csütörtök 06:30-18:30|Péntek 06:30-18:30|Szombat 06:30-14:30
7720;Baranya;Apátvarasd;Erzsébeti út (Penny Market parkoló) 1811 hrsz.;Pall-Petrol Bt;46.1586;18.4214;Hétfő 06:30-18:30|Kedd 06:30-18:30|Szerda 06:30-18:30|Csütörtök 06:30-18:30|Péntek 06:30-18:30|Szombat 06:30-14:30
7720;Baranya;Apátvarasd;Kossuth Lajos utca 6. Hrsz. 316/23/A/6.;Bajkó Attila;46.1586;18.4214;Hétfő 06:30-18:30|Kedd 06:30-18:30|Szerda 06:30-18:30|Csütörtök 06:30-18:30|Péntek 06:30-18:30|Szombat 06:30-14:30
3032;Heves;Apc;Fő út 37.;Renáta-Coop Bt.;47.7969;19.6924;Hétfő 06:00-20:00|Kedd 06:00-20:00|Szerda 06:00-20:00|Csütörtök 06:00-20:00|Péntek 06:00-20:00|Szombat 06:00-18:00|Vasárnap 07:00-18:00
3032;Heves;Apc;Petőfi Sándor út 4.;Németh Dezső;47.7969;19.6924;Hétfő 06:00-20:00|Kedd 06:00-20:00|Szerda 06:00-20:00|Csütörtök 06:00-20:00|Péntek 06:00-20:00|Szombat 06:00-18:00|Vasárnap 07:00-18:00
4634;Szabolcs-Szatmár-Bereg;Aranyosapáti;Kossuth utca 44/A.;Végsőné Kiss B. Zsófia;48.2149;22.2592;Hétfő 06:00-18:00|Kedd 06:00-18:00|Szerda 06:00-18:00|Csütörtök 06:00-18:00|Péntek 06:00-18:00|Szombat 06:00-14:00|Vasárnap 07:00-11:00
3663;Borsod-Abaúj-Zemplén;Arló;Ady Endre utca 274.;Rásóné Vámos Marietta;48.1729;20.2572;Hétfő 07:00-19:00|Kedd 07:00-19:00|Szerda 07:00-19:00|Csütörtök 07:00-19:00|Péntek 07:00-19:00|Szombat 07:00-15:00
3663;Borsod-Abaúj-Zemplén;Arló;Ady Endre utca 274/A;Pabe Trafik Bt.;48.1729;20.2572;Hétfő 07:00-19:00|Kedd 07:00-19:00|Szerda 07:00-19:00|Csütörtök 07:00-19:00|Péntek 07:00-19:00|Szombat 07:00-15:00
3713;Borsod-Abaúj-Zemplén;Arnót;Alkotmány út 2;Kema Trafik Bt.;48.1297;20.8593;Hétfő 06:00-18:00|Kedd 06:00-18:30|Szerda 06:00-18:30|Csütörtök 06:00-18:30|Péntek 06:00-18:30|Szombat 06:00-14:00|Vasárnap 07:00-11:00
6623;Csongrád;Árpádhalom;Dózsa György utca 2/A.;Farkas Józsefné;46.6175;20.5506;Hétfő 04:00-11:00|Kedd 04:00-18:00|Szerda 04:00-18:00|Csütörtök 04:00-18:00|Péntek 04:00-18:00|Szombat 04:00-11:00|Vasárnap 07:00-11:00
9177;Győr-Moson-Sopron;Ásványráró;Rákóczi utca 23.;Rákász Gábor;47.8292;17.4983;Hétfő 06:00-18:00|Kedd 06:00-18:00|Szerda 06:00-18:00|Csütörtök 06:00-18:00|Péntek 06:00-18:00|Szombat 06:00-14:00
2170;Pest;Aszód;Kondoros tér 5/3.;Aszód Trafik Dohánykereskedelmi Bt;47.6527;19.4883;Hétfő 06:00-20:00|Kedd 06:00-20:00|Szerda 06:00-20:00|Csütörtök 06:00-20:00|Péntek 06:00-20:00|Szombat 06:00-18:00|Vasárnap 07:00-15:00
2170;Pest;Aszód;Szabadság tér 3.;TM First Tobacco Bt.;47.6523718;19.474652;Hétfő 05:00-20:00|Kedd 05:00-20:00|Szerda 05:00-20:00|Csütörtök 05:00-20:00|Péntek 05:00-22:00|Szombat 05:00-22:00
2943;Komárom-Esztergom;Bábolna;Mészáros utca 7.;BB Milán Tabak Bt;47.6425454;17.9766357;Hétfő 06:00-20:00|Kedd 06:00-20:00|Szerda 06:00-20:00|Csütörtök 06:00-20:00|Péntek 06:00-20:00|Szombat 06:00-20:00|Vasárnap 07:00-16:00
2943;Komárom-Esztergom;Bábolna;Zrínyi Miklós utca 23.;SZABÓ ÉS TÁRSA KERESKEDELMI ÉS VENDÉGLÁTÓ BT;47.6425454;17.9766357;Hétfő 06:00-20:00|Kedd 06:00-20:00|Szerda 06:00-20:00|Csütörtök 06:00-20:00|Péntek 06:00-20:00|Szombat 06:00-20:00|Vasárnap 07:00-16:00
9351;Győr-Moson-Sopron;Babót;Ady Endre utca 1.;VÖL-COOP Kkt.;47.5764;17.0755;Hétfő 06:30-15:00|Kedd 06:30-17:00|Szerda 06:30-17:00|Csütörtök 06:30-17:00|Péntek 06:30-17:00|Szombat 06:30-12:30
2191;Pest;Bag;Dózsa Gy. út 2/A.;D-László Dohánytrafik Bt;47.6377;19.4741;Hétfő 06:00-22:00|Kedd 06:00-22:00|Szerda 06:00-22:00|Csütörtök 06:00-22:00|Péntek 06:00-22:00|Szombat 06:00-23:00|Vasárnap 06:00-16:00
2191;Pest;Bag;Szent Imre utca 75.;Fanatix Ker. és Szolg. Bt.;47.6377;19.4741;Hétfő 06:00-22:00|Kedd 06:00-22:00|Szerda 06:00-22:00|Csütörtök 06:00-22:00|Péntek 06:00-22:00|Szombat 06:00-23:00|Vasárnap 06:00-16:00
4286;Hajdú-Bihar;Bagamér;Báthori tér 2.;Balogh Imre;47.449261;20.574624;Hétfő 06:00-19:00|Kedd 06:00-19:00|Szerda 06:00-19:00|Csütörtök 06:00-19:00|Péntek 06:00-19:00|Szombat 06:00-19:00|Vasárnap 06:00-19:00
8992;Zala;Bagod;Fő utca 46.;Molnár Imre Sándor;46.9074;16.7035;Hétfő 06:00-21:00|Kedd 06:00-21:00|Szerda 06:00-21:00|Csütörtök 06:00-21:00|Péntek 06:00-21:00|Szombat 06:00-21:00|Vasárnap 07:00-09:00
9145;Győr-Moson-Sopron;Bágyogszovát;Árpád utca 24.;Pongrácz Attila;47.5847;17.3629;Hétfő 08:00-22:00|Kedd 08:00-22:00|Szerda 08:00-22:00|Csütörtök 08:00-22:00|Péntek 08:00-22:00|Szombat 08:00-22:00|Vasárnap 08:00-22:00
2836;Komárom-Esztergom;Baj;Petőfi Sándor utca 2.;SLUCK-KER Bt.;47.650861;18.364996;Hétfő 07:00-20:00|Kedd 07:00-20:00|Szerda 07:00-20:00|Csütörtök 07:00-20:00|Péntek 07:00-20:00|Szombat 07:00-20:00|Vasárnap 07:00-20:00
