17.0755;47.5764;Babót;Ady Endre u. 1.;Hétfő-6:30:15:00|Kedd-6:30:17:00|Szerda-6:30:17:00|Csütörtök-6:30:17:00|Péntek-6:30:17:00|Szombat-6:30:12:30|Vasárnap-Zárva
19.4741;47.6377;Bag;Dózsa György út 1.;Hétfő-6:00:22:00|Kedd-6:00:22:00|Szerda-6:00:22:00|Csütörtök-6:00:22:00|Péntek-6:00:22:00|Szombat-6:00:23:00|Vasárnap-6:00:16:00
19.482;47.6352;Bag;Szent Imre utca 70.;Hétfő-8:00:18:00|Kedd-8:00:18:00|Szerda-8:00:18:00|Csütörtök-8:00:18:00|Péntek-8:00:18:00|Szombat-8:00:16:00|Vasárnap-9:00:15:00
20.574624;47.449261;Bagamér;BÁTHORI  TÉR  2;Hétfő-06:00:19:00|Kedd-06:00:19:00|Szerda-6:00:19:00|Csütörtök-06:00:19:00|Péntek-6:00:19:00|Szombat-6:00:19:00|Vasárnap-06:00:19:00
21.9894;47.4503;Bagamér;Petőfi Sándor 1.;Hétfő-6:00:18:00|Kedd-6:00:18:00|Szerda-6:00:18:00|Csütörtök-6:00:18:00|Péntek-6:00:18:00|Szombat-6:00:13:00|Vasárnap-7:00:10:00
17.3629;47.5847;Bágyogszovát;Árpád utca 24.;Hétfő-8:00:22:00|Kedd-8:00:22:00|Szerda-8:00:22:00|Csütörtök-8:00:22:00|Péntek-8:00:22:00|Szombat-8:00:22:00|Vasárnap-8:00:22:00
18.364996;47.650861;Baj;Petőfi Sándor u.115;Hétfő-7:00:20:00|Kedd-7:00:20:00|Szerda-7:00:20:00|Csütörtök-7:00:20:00|Péntek-7:00:20:00|Szombat-7:00:20:00|Vasárnap-7:00:20:00
18.3598;47.6468;Baj;Petőfi utca 2;Hétfő-6:00:20:00|Kedd-6:00:20:00|Szerda-6:00:20:00|Csütörtök-6:00:20:00|Péntek-6:00:20:00|Szombat-6:00:20:00|Vasárnap-Zárva
18.5968;47.6562;Bajna;Kossuth Lajos út 34;Hétfő-6:00:18:00|Kedd-6:00:18:00|Szerda-6:00:18:00|Csütörtök-6:00:18:00|Péntek-6:00:18:00|Szombat-6:00:14:00|Vasárnap-Zárva
18.5619;47.7229;Bajót;Petőfi Sándor utca 11.;Hétfő-6:30:18:30|Kedd-6:30:18:30|Szerda-6:30:18:30|Csütörtök-6:30:18:30|Péntek-6:30:18:30|Szombat-6:30:18:30|Vasárnap-Zárva
17.7316;47.2529;Bakonybél;Fő u. 26.;Hétfő-7:30:17:30|Kedd-7:30:17:30|Szerda-7:30:17:30|Csütörtök-7:30:17:30|Péntek-7:30:17:30|Szombat-7:30:17:30|Vasárnap-Zárva
17.5987;47.2254;Bakonyjákó;Rákóczi utca 90.;Hétfő-6:00:10:00|Kedd-6:00:10:00|Szerda-6:00:10:00|Csütörtök-6:00:10:00|Péntek-6:00:10:00|Szombat-6:00:10:00|Vasárnap-Zárva
17.9694;47.2822;Bakonynána;Kossuth Lajos utca 23.;Hétfő-6:00:22:00|Kedd-6:00:22:00|Szerda-6:00:22:00|Csütörtök-6:00:22:00|Péntek-6:00:22:00|Szombat-6:00:22:00|Vasárnap-7:00:22:00
